HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,deck,deck_num,deck_side,group,group_number,RoomService_cat,FoodCourt_cat,ShoppingMall_cat,Spa_cat,VRDeck_cat
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Bon Pert,F,903,S,4784,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,33.0,False,5.11,6.45,6.04,5.3,7.07,Backse Pead,F,1620,P,7802,1,True,True,True,True,True
Mars,False,TRAPPIST-1e,73.0,False,3.3,0.69,4.26,7.1,0.0,Duckes Brazo,F,352,P,1792,1,True,True,True,True,False
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Monald Belley,G,1030,P,6398,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,43.0,False,0.0,9.1,0.0,5.03,6.77,Dyonevi Capplid,B,300,S,7757,2,False,True,False,True,True
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Azharga Ineedeve,B,183,S,4625,5,False,False,False,False,False
Earth,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Gabria Callowery,G,348,S,2175,1,False,False,False,False,False
Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,Cellah Lansuffle,B,82,S,1976,3,False,False,False,False,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Rice Harrenoldez,G,1233,P,7688,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,30.0,False,3.91,7.13,0.0,0.0,6.82,Luxion Coarswing,C,55,S,1444,1,True,True,False,False,True
Europa,False,55 Cancri e,45.0,False,4.19,8.7,0.0,0.0,6.44,Gatrin Clutolded,C,241,P,7502,1,True,True,False,False,True
Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,F,1713,S,8831,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,38.0,False,5.98,6.94,0.0,0.0,1.39,Stanya Kellyons,G,1065,S,6548,1,True,True,False,False,True
Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,G,683,S,4163,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Powenoble,E,82,P,1304,5,False,False,False,False,False
Earth,False,TRAPPIST-1e,25.0,False,7.2,0.0,5.89,0.0,0.0,Doryn Olshaffey,G,665,P,4065,1,True,False,True,False,False
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sha Weavesend,G,1318,S,8178,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cornys Pie,F,465,S,2406,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,24.0,False,6.6,3.61,7.43,0.0,0.0,Gorn Traie,F,489,S,2532,1,True,True,True,False,False
Earth,False,PSO J318.5-22,32.0,False,6.68,0.0,0.0,0.0,0.0,Annya Willy,E,316,P,5090,5,True,False,False,False,False
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Keidus Forous,B,96,S,2515,2,False,False,False,False,False
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Fulatorly,A,30,S,2336,1,False,False,False,False,False
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,B,284,P,8786,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,48.0,False,6.69,0.69,0.0,0.0,6.88,Chelsa Burchanez,G,90,P,0590,1,True,True,False,False,True
Mars,False,TRAPPIST-1e,20.0,False,4.08,0.0,7.41,7.41,0.0,Pon Stpie,D,77,P,2596,1,True,False,True,True,False
Earth,False,PSO J318.5-22,50.0,False,6.66,0.69,0.0,4.11,0.0,Adrie Cochrisons,E,374,P,5887,1,True,True,False,True,False
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,G,1063,P,6567,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,46.0,False,0.0,6.97,6.85,7.86,6.7,Markard Distured,C,218,S,5790,1,False,True,True,True,True
Mars,False,TRAPPIST-1e,27.0,False,6.07,0.0,7.27,0.0,0.0,Cousk Kraie,F,64,S,0347,1,True,False,True,False,False
Earth,False,PSO J318.5-22,29.0,False,6.19,0.0,4.09,2.48,0.0,Mollie Tersimpson,F,1569,S,8212,1,True,False,True,True,False
Earth,False,55 Cancri e,58.0,False,3.95,0.0,1.61,6.25,0.0,Lonna Bardinard,F,606,S,3218,2,True,False,True,True,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eilace Browlerson,G,1310,P,8118,1,False,False,False,False,False
Europa,False,55 Cancri e,28.0,False,1.79,8.13,8.28,6.89,0.0,Zibah Queldry,C,271,S,7396,1,True,True,True,True,False
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Shaele Rodger,G,1006,S,6224,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1.95,6.58,0.0,Regana Kirks,F,1753,P,8545,1,False,False,True,True,False
Europa,False,55 Cancri e,43.0,False,0.0,9.2,6.49,2.3,5.58,Zaninon Simous,B,86,P,2790,5,False,True,True,True,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.62,6.86,0.0,6.58,Kurta Nasquez,F,1457,P,7019,2,False,True,True,False,True
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,6.66,0.0,2.89,Leene Balderts,F,1575,S,8233,1,False,False,True,False,True
Earth,False,TRAPPIST-1e,21.0,False,5.09,4.98,3.99,5.5,4.55,Nancey Bookerson,F,1725,P,8393,1,True,True,True,True,True
Mars,False,TRAPPIST-1e,31.0,False,3.89,5.77,6.88,0.0,0.0,Chios Purte,F,1743,P,8500,1,True,True,True,False,False
Mars,False,TRAPPIST-1e,53.0,False,6.25,0.0,6.09,0.0,0.0,Hammet Corie,D,88,P,2865,2,True,False,True,False,False
Mars,False,TRAPPIST-1e,27.0,False,7.08,0.0,0.0,0.0,0.0,Crisp Spore,F,719,S,3823,1,True,False,False,False,False
Mars,False,TRAPPIST-1e,28.0,False,4.96,0.0,7.54,4.13,0.0,Cranch Prine,E,341,P,5423,2,True,False,True,True,False
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Vuls Paska,E,214,S,3219,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,28.0,False,6.46,0.0,5.92,0.0,2.77,Oahars Hapie,E,97,P,1576,1,True,False,True,False,True
Earth,False,TRAPPIST-1e,42.0,False,7.03,0.0,0.0,4.34,6.41,Nelly Rocknight,G,1231,P,7678,1,True,False,False,True,True
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Wasterivel,C,44,P,1177,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Burs Shbre,F,1132,S,5949,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,57.0,False,0.0,7.25,3.37,0.0,0.0,Brada Batestonley,G,1014,P,6297,1,False,True,True,False,False
Earth,False,TRAPPIST-1e,32.0,False,5.68,6.79,0.0,0.0,5.3,Lison Boyers,F,1561,S,8168,2,True,True,False,False,True
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Hon Nacke,F,508,P,2449,1,False,False,False,False,False
Earth,False,55 Cancri e,13.0,False,3.64,0.0,0.0,6.6,0.0,Regana Steeletters,G,714,S,4392,1,True,False,False,True,False
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,B,9,P,0202,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,37.0,False,2.3,3.0,6.77,4.74,0.0,Eerch Mesty,E,347,P,5530,1,True,True,True,True,False
Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Grog Pelte,F,1846,P,9010,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,20.0,False,0.0,5.39,0.0,1.61,8.1,Alark Stingive,B,166,P,5006,3,False,True,False,True,True
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sunk Mille,F,1572,S,8226,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,34.0,False,0.0,4.49,0.0,6.68,0.0,Tonia Englence,G,261,S,1681,1,False,True,False,True,False
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Fal Bine,D,176,S,5814,2,False,False,False,False,False
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Melara Hubbarrison,G,189,P,1271,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,27.0,False,7.25,5.13,6.99,0.0,0.0,Raceky Norrison,F,1717,P,8343,1,True,True,True,False,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.33,3.04,0.0,1.61,Mabela Whitersone,F,656,S,3486,1,False,True,True,False,True
Mars,False,TRAPPIST-1e,50.0,True,6.72,0.0,6.35,7.22,0.0,Oate Sune,D,237,P,7569,2,True,False,True,True,False
Earth,False,PSO J318.5-22,72.0,False,5.73,0.0,0.0,0.0,6.14,Netty Casez,G,1339,P,8248,2,True,False,False,False,True
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Ers Brin,F,223,S,1175,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cor Che,F,312,P,1581,1,False,False,False,False,False
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,B,236,P,7117,1,False,False,False,False,False
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Jacki Oneiles,G,537,S,3365,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Altara Stioutody,B,258,S,6779,4,False,False,False,False,False
Mars,False,TRAPPIST-1e,32.0,False,7.57,0.0,6.48,0.0,0.0,Casps Bost,F,1249,P,6042,1,True,False,True,False,False
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Goffey,G,283,S,1800,3,False,False,False,False,False
Earth,False,TRAPPIST-1e,21.0,False,6.6,1.39,3.3,2.08,0.0,Lerome Foxter,F,278,P,1407,1,True,True,True,True,False
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,G,886,P,5527,2,False,False,False,False,False
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alsafik Fouseding,C,87,P,2518,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,37.0,False,4.14,0.0,0.0,0.0,6.49,Berna Jorden,F,1704,S,8796,5,True,False,False,False,True
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Anthia Briggins,G,701,S,4291,1,False,False,False,False,False
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,B,19,S,0504,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,5.65,4.91,5.82,Irmark Griffy,F,1454,P,6998,1,False,False,True,True,True
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Everly Garnes,G,698,P,4256,6,False,False,False,False,False
Mars,False,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Whead Swin,E,431,S,6458,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,20.0,False,7.04,0.0,0.0,0.0,1.1,Mes Pimne,F,422,P,2134,1,True,False,False,False,True
Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Alraida Ametic,A,59,P,6191,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,14.0,False,1.61,0.0,6.17,5.69,2.2,Karah Rigginsen,E,410,S,6171,1,True,False,True,True,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.69,6.69,Jeresa Burchrison,G,287,P,1748,1,False,False,False,True,True
Mars,False,TRAPPIST-1e,38.0,False,5.38,0.0,6.37,6.65,0.0,Tax Tité,F,1006,S,5244,1,True,False,True,True,False
Europa,False,TRAPPIST-1e,33.0,False,4.39,7.03,6.18,6.22,7.14,Weid Waring,E,497,P,7631,1,True,True,True,True,True
Mars,False,TRAPPIST-1e,28.0,False,0.0,4.37,7.6,0.0,0.0,Nios Jaflé,E,289,P,4621,1,False,True,True,False,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,6.34,0.0,3.56,5.24,Monard Cartez,E,576,S,8789,2,False,True,False,True,True
Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,C,293,S,7865,3,False,False,False,False,False
Mars,False,TRAPPIST-1e,34.0,False,5.91,6.21,7.46,0.0,0.69,Colde Derry,F,1787,P,8681,1,True,True,True,False,True
Europa,False,TRAPPIST-1e,42.0,False,0.0,9.04,0.0,0.0,6.23,Aldibah Mostedry,C,3,S,0074,1,False,True,False,False,True
Earth,False,TRAPPIST-1e,19.0,False,6.37,2.3,0.0,3.4,0.0,Yola Mirezavis,G,1426,P,8817,1,True,True,False,True,False
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Marfar Crakete,D,288,P,9034,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,41.0,False,7.11,0.0,5.71,3.76,6.93,Panbug Reke,E,13,S,0221,5,True,False,True,True,True
Earth,False,TRAPPIST-1e,13.0,False,4.03,7.44,2.71,0.0,3.14,Berly Acobsond,G,907,P,5671,1,True,True,True,False,True
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Proorbeng,C,79,P,2274,1,False,False,False,False,False
Mars,False,PSO J318.5-22,36.0,False,5.48,0.0,6.51,0.0,0.0,Mos Tirt,F,460,P,2275,1,True,False,True,False,False
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Peterstarks,G,341,P,2121,1,False,False,False,False,False
Earth,False,55 Cancri e,20.0,False,0.0,0.0,0.0,8.5,0.0,Bertle Calhounez,G,336,S,2106,1,False,False,False,True,False
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Dont Fryersonis,G,1028,P,6380,2,False,False,False,False,False
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Wealke Opie,F,968,P,4762,1,False,False,False,False,False
Europa,False,55 Cancri e,54.0,False,0.0,7.51,0.0,0.0,7.48,Meisa Sebleve,C,137,P,4359,3,False,True,False,False,True
Mars,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Fisun,F,573,S,3005,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,4.06,0.0,6.69,Maryne Kellyons,E,595,S,9079,1,False,False,True,False,True
Earth,False,TRAPPIST-1e,21.0,False,5.94,5.18,5.08,0.0,4.44,Lette Mcneiley,F,1598,S,8315,1,True,True,True,False,True
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Eleaha Klindsayer,G,1488,P,9140,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Garden,G,730,S,4474,2,False,False,False,False,False
Earth,False,PSO J318.5-22,37.0,False,1.39,0.0,5.41,6.24,0.0,Lavey Hubbarrison,F,833,P,4022,1,True,False,True,True,False
Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Crité,F,124,P,0599,4,False,False,False,False,False
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,G,1162,S,7074,1,False,False,False,False,False
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Astonon Perable,B,163,S,4207,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,33.0,False,6.12,0.0,0.0,0.0,6.1,Eilan Milton,F,1173,S,6137,2,True,False,False,False,True
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mino Shoeweely,C,79,P,2274,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1.61,6.63,0.0,Karia Davens,F,752,S,3974,1,False,False,True,True,False
Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Lifes Fache,F,1295,S,6765,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,19.0,False,3.26,5.75,6.15,0.0,0.0,Diandy Wallerson,G,362,S,2277,1,True,True,True,False,False
Earth,False,TRAPPIST-1e,33.0,False,4.84,6.61,2.2,0.0,0.0,Robyna Poperez,G,895,S,5550,1,True,True,True,False,False
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Berty Mayods,G,210,S,1384,2,False,False,False,False,False
Earth,False,55 Cancri e,23.0,False,4.98,6.19,2.83,3.89,0.0,Ine Sweekstarks,F,347,P,1761,1,True,True,True,True,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,6.77,0.0,4.85,5.89,Stald Cooks,F,786,S,4197,2,False,True,False,True,True
Mars,False,TRAPPIST-1e,18.0,False,7.84,0.0,3.83,0.0,0.0,Par Port,D,109,S,3370,1,True,False,True,False,False
Earth,False,55 Cancri e,25.0,False,0.0,2.48,6.75,2.94,4.63,Lolas Dillestron,E,464,S,6949,1,False,True,True,True,True
Earth,False,TRAPPIST-1e,13.0,False,5.5,0.0,4.61,6.05,2.64,Hard Wartyson,G,1163,S,7078,1,True,False,True,True,True
Mars,False,TRAPPIST-1e,33.0,False,5.71,0.0,6.22,0.0,6.92,Tous Sesa,F,1254,P,6062,1,True,False,True,False,True
Mars,False,TRAPPIST-1e,53.0,False,6.77,0.0,6.53,6.25,3.18,Beris Sueke,E,524,S,7952,2,True,False,True,True,True
Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,Healls Sache,F,674,P,3230,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,B,326,S,8360,1,False,False,False,False,False
Earth,False,55 Cancri e,66.0,False,0.0,0.0,7.38,0.0,0.0,Annaha Rivanseney,E,130,P,2141,1,False,False,True,False,False
Earth,False,PSO J318.5-22,21.0,False,0.0,5.91,0.0,0.0,5.96,Troyce Yorkland,F,131,P,0618,2,False,True,False,False,True
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Elicia Bakerson,G,546,S,3405,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,6.18,5.77,Henryn Burchard,F,1433,S,7501,1,False,False,False,True,True
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Weias Pasharne,B,110,P,3474,1,False,False,False,False,False
Europa,False,55 Cancri e,33.0,False,6.9,0.0,0.0,7.73,8.04,Leshmet Amincrerus,C,313,S,8333,1,True,False,False,True,True
Earth,False,PSO J318.5-22,22.0,False,6.17,3.53,0.0,3.37,1.39,Dandra Sextones,F,1018,P,4992,1,True,True,False,True,True
Earth,False,TRAPPIST-1e,16.0,False,3.76,0.0,0.0,7.55,4.78,Faithy Yanton,F,983,S,5127,2,True,False,False,True,True
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Willey Puckley,G,356,P,2225,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Crunde Mille,F,1572,S,8226,3,False,False,False,False,False
Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,Rayne Cofferson,G,252,S,1630,1,False,False,False,False,False
Mars,False,PSO J318.5-22,26.0,False,7.62,0.0,7.78,2.3,0.0,Callix Pette,E,385,P,6034,1,True,False,True,True,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,7.47,5.23,0.0,Jord Barkeretton,F,632,P,3024,1,False,False,True,True,False
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Stote Wala,E,139,S,1872,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,18.0,False,1.39,6.81,0.0,0.0,0.0,Gleney Ortinericey,G,460,S,2891,1,True,True,False,False,False
Mars,False,TRAPPIST-1e,44.0,False,6.37,0.0,5.4,0.0,7.35,Bares Nacke,F,1156,P,5575,1,True,False,True,False,True
Earth,False,55 Cancri e,36.0,False,0.0,7.5,0.0,5.84,0.0,Kerryn Wolfernan,F,964,S,5067,1,False,True,False,True,False
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mark Cre,F,1050,P,5142,3,False,False,False,False,False
Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Wasaleh Lansuffle,B,82,S,1976,6,False,False,False,False,False
Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,C,269,S,7353,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,19.0,False,7.56,0.0,3.04,6.75,0.0,Lesley Lamberguson,F,105,S,0572,1,True,False,True,True,False
Earth,False,PSO J318.5-22,32.0,False,0.0,6.19,0.0,5.43,3.26,Elindy Fryes,F,269,P,1333,1,False,True,False,True,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,G,174,P,1153,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,24.0,False,8.17,0.0,0.0,0.0,0.0,Carley Sancasey,G,644,S,3936,1,True,False,False,False,False
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Rician Loway,G,737,P,4497,1,False,False,False,False,False
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Harvin Tersimpson,F,1555,S,8119,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,B,11,S,0378,4,False,False,False,False,False
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Hon Mille,F,1863,P,9097,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,31.0,False,6.39,6.29,5.47,0.0,4.34,Carlen Woody,F,676,P,3236,2,True,True,True,False,True
Europa,False,TRAPPIST-1e,30.0,False,0.0,6.63,5.46,7.92,4.39,Alkeson Asticit,B,39,S,0926,2,False,True,True,True,True
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Branasl Glisormal,B,78,P,2555,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,6.8,2.3,0.0,Eleah Hinetthews,G,1025,S,6324,3,False,False,True,True,False
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Jaf,E,394,S,5993,1,False,False,False,False,False
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,A,97,S,8043,4,False,False,False,False,False
Earth,False,55 Cancri e,18.0,False,6.62,0.0,4.3,0.0,0.0,Mariel Gilleranks,F,1154,P,5573,1,True,False,True,False,False
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Crueld,B,178,S,4511,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,32.0,False,0.0,6.75,4.39,6.08,6.12,Ginia Morsentley,G,4,S,0030,1,False,True,True,True,True
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Izarkab Clidly,C,56,P,1543,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,39.0,False,5.84,0.0,6.74,0.0,4.75,Batech Forne,F,1673,S,8658,2,True,False,True,False,True
Mars,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Paie,F,729,S,3862,1,False,False,False,False,False
Earth,False,55 Cancri e,15.0,False,1.79,7.46,7.69,0.0,0.0,Samie Fryersonis,G,739,P,4515,2,True,True,True,False,False
Earth,False,55 Cancri e,21.0,False,5.66,0.0,2.77,4.74,5.16,Doryn Lambles,F,38,P,0174,1,True,False,True,True,True
Earth,False,TRAPPIST-1e,24.0,False,6.57,0.0,1.39,3.89,2.4,Race Tersimpson,F,764,S,4039,1,True,False,True,True,True
Earth,False,TRAPPIST-1e,34.0,False,6.36,0.0,0.0,0.0,5.78,Rena Yorkland,F,691,P,3328,1,True,False,False,False,True
Earth,False,55 Cancri e,16.0,False,0.0,0.0,6.54,0.0,4.62,Elsane Fishopper,F,1313,P,6338,1,False,False,True,False,True
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Dellie Vinozarks,G,13,S,0081,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Dandra Roses,G,292,S,1865,2,False,False,False,False,False
Earth,False,55 Cancri e,24.0,False,5.53,0.0,0.0,6.11,0.0,Juanie Miltongson,F,184,S,0993,1,True,False,False,True,False
Europa,False,TRAPPIST-1e,20.0,False,6.95,7.82,0.0,5.16,5.2,Antinon Inging,D,218,S,7089,1,True,True,False,True,True
Earth,False,55 Cancri e,19.0,False,0.0,0.0,6.21,2.56,0.0,Line Santantines,G,271,S,1747,1,False,False,True,True,False
Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,Anton Vantonson,G,467,P,2869,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,22.0,False,3.33,6.04,3.58,8.7,1.1,Wales Tité,D,13,S,0398,1,True,True,True,True,True
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Sitron Statch,B,296,P,9057,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,24.0,False,6.27,0.0,0.0,0.0,5.19,Brank Brenney,G,814,S,4981,3,True,False,False,False,True
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Kendre Merkins,G,420,S,2641,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,27.0,False,2.71,7.97,0.0,5.52,4.26,Wezna Clugnobse,C,238,P,7324,1,True,True,False,True,True
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Lyde Sweekstarks,G,150,S,0984,4,False,False,False,False,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,6.53,0.0,4.62,2.2,Kerrie Deckley,F,1098,P,5355,1,False,True,False,True,True
Earth,False,TRAPPIST-1e,20.0,False,6.0,3.22,2.2,5.92,0.0,Almara Hickerson,G,1079,P,6663,1,True,True,True,True,False
Mars,False,TRAPPIST-1e,19.0,False,7.17,0.0,3.43,0.0,0.0,Cine Terry,F,1000,P,4913,1,True,False,True,False,False
Mars,False,PSO J318.5-22,37.0,False,5.69,7.36,2.94,6.24,0.0,Ots Blan,D,53,P,1617,1,True,True,True,True,False
Mars,False,TRAPPIST-1e,41.0,False,7.04,2.48,2.64,3.09,0.0,Bun Sau,F,747,S,3958,1,True,True,True,True,False
Europa,False,55 Cancri e,33.0,False,0.0,3.64,0.0,0.0,8.06,Atino Glogry,A,64,P,6365,1,False,True,False,False,True
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Pamont Navages,G,1476,S,9157,6,False,False,False,False,False
